timestamp,ssid,bssid,frequency,rss,wifiNo,legit
2313624912899,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-65,140,false
2313625299090,one8sky,88:1f:a1:3a:c1:4e,2462,-52,140,false
2313624983039,LOD2,88:1f:a1:3a:c1:4f,5785,-80,140,false
2313625060658,lemontree,60:38:e0:c4:e8:9a,5805,-66,140,false
2313625061290,kaist_nlp,60:38:e0:c4:e8:9b,5805,-67,140,false
2313625313565,kaist_nlp,60:38:e0:c4:e8:9c,2462,-55,140,false
2313624491965,eduroam,24:de:c6:ec:65:01,2412,-87,140,false
2313624491731,Welcome_KAIST,24:de:c6:ec:65:00,2412,-85,140,false
2313624875904,DIRECT-25-HP ,16:cb:19:13:89:25,2437,-79,140,false
2313625337146,lemontree,60:38:e0:c4:e8:99,2462,-54,140,false
2313624453274,[cuberef]_E30AJT5503076V,40:ca:63:77:80:5b,2412,-78,140,false
2313625056560,iptime2434,90:9f:33:d7:ac:f8,2447,-72,140,false
2313624894538,HP-Print-ac-LaserJet 500,2c:6f:c9:1e:1f:ac,2437,-48,140,false
2313624832336,Welcome_KAIST,24:de:c6:ec:59:80,2437,-84,140,false
2313624834092,eduroam,24:de:c6:ec:59:81,2437,-83,140,false
2313624779601,AL3436_5G,58:86:94:59:1c:82,5745,-83,140,false
2313624959961,Welcome_KAIST,24:de:c6:e3:40:90,5785,-76,140,false
2313624590879,AL3436,58:86:94:59:1c:80,2422,-71,140,false
2313624965726,mlvrlab,90:9f:33:a9:09:42,2442,-81,140,false
2313624474422,DMLab2,58:86:94:0e:d5:82,2412,-79,140,false
2313624960193,eduroam,24:de:c6:e3:40:91,5785,-77,140,false
2313624629760,eduroam,d8:c7:c8:df:21:70,5220,-57,140,false
2313624630032,Welcome_KAIST,d8:c7:c8:df:21:71,5220,-57,140,false
2313624814036,mlvrlab5G,90:9f:33:a8:09:42,5745,-76,140,false
2313624882470,ISNL1,2c:56:dc:84:e6:a8,2437,-82,140,false
2313624441678,eduroam,24:de:c6:e3:40:81,2412,-68,140,false
2313624476713,Welcome_KAIST,24:de:c6:e3:40:80,2412,-70,140,false
2313624898365,sungju5G,88:36:6c:ad:18:74,5765,-53,141,false
2313624583288,DIRECT-72-HP M479dw Color LJ,3a:ca:84:36:96:72,2422,-84,141,false
2313624765555,SGVR,70:5d:cc:e3:01:36,2432,-72,141,false
2313624473862,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-71,141,false
2313624473561,eduroam,d8:c7:c8:df:02:90,5180,-72,141,false
2313625329789,LOD2,8a:4e:c1:3a:a1:10,2462,-52,141,false
2313624981531,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-83,141,false
2313625340875,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-72,141,false
2313624983518,LOD2,8a:4f:c1:3a:a1:10,5785,-80,141,false
2313624473237,Lee2435_5G-2,70:5d:cc:dc:82:07,5180,-79,141,false
2313624888271,DIRECT-4C-HP ,16:cb:19:13:57:4c,2437,-86,141,false
2313624507184,sungju,8a:36:6c:cd:18:74,2417,-52,141,false
2313624812815,Lee2435_5G-1,70:5d:cc:dc:82:09,5745,-75,141,false
2313625142992,SWTV2438,d4:5d:64:a0:6c:c0,2452,-62,141,false
2313625334029,Lee2435,70:5d:cc:dc:82:05,2462,-63,141,false
2313625711382,SWTV2438-5G,d4:5d:64:a0:6c:c4,5500,-79,141,true
2313624912899,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-65,141,false
2313625299090,one8sky,88:1f:a1:3a:c1:4e,2462,-52,141,false
2313624983039,LOD2,88:1f:a1:3a:c1:4f,5785,-80,141,false
2313625060658,lemontree,60:38:e0:c4:e8:9a,5805,-66,141,false
2313625061290,kaist_nlp,60:38:e0:c4:e8:9b,5805,-67,141,false
2313625313565,kaist_nlp,60:38:e0:c4:e8:9c,2462,-55,141,false
2313624491965,eduroam,24:de:c6:ec:65:01,2412,-87,141,false
2313624491731,Welcome_KAIST,24:de:c6:ec:65:00,2412,-85,141,false
2313624875904,DIRECT-25-HP ,16:cb:19:13:89:25,2437,-79,141,false
2313625337146,lemontree,60:38:e0:c4:e8:99,2462,-54,141,false
2313624453274,[cuberef]_E30AJT5503076V,40:ca:63:77:80:5b,2412,-78,141,false
2313625056560,iptime2434,90:9f:33:d7:ac:f8,2447,-72,141,false
2313624894538,HP-Print-ac-LaserJet 500,2c:6f:c9:1e:1f:ac,2437,-48,141,false
2313624832336,Welcome_KAIST,24:de:c6:ec:59:80,2437,-84,141,false
2313624834092,eduroam,24:de:c6:ec:59:81,2437,-83,141,false
2313624779601,AL3436_5G,58:86:94:59:1c:82,5745,-83,141,false
2313624959961,Welcome_KAIST,24:de:c6:e3:40:90,5785,-76,141,false
2313624590879,AL3436,58:86:94:59:1c:80,2422,-71,141,false
2313624965726,mlvrlab,90:9f:33:a9:09:42,2442,-81,141,false
2313624474422,DMLab2,58:86:94:0e:d5:82,2412,-79,141,false
2313624960193,eduroam,24:de:c6:e3:40:91,5785,-77,141,false
2313624629760,eduroam,d8:c7:c8:df:21:70,5220,-57,141,false
2313624630032,Welcome_KAIST,d8:c7:c8:df:21:71,5220,-57,141,false
2313624814036,mlvrlab5G,90:9f:33:a8:09:42,5745,-76,141,false
2313624882470,ISNL1,2c:56:dc:84:e6:a8,2437,-82,141,false
2313624441678,eduroam,24:de:c6:e3:40:81,2412,-68,141,false
2313624476713,Welcome_KAIST,24:de:c6:e3:40:80,2412,-70,141,false
2313624898365,sungju5G,88:36:6c:ad:18:74,5765,-53,142,false
2313624583288,DIRECT-72-HP M479dw Color LJ,3a:ca:84:36:96:72,2422,-84,142,false
2313624765555,SGVR,70:5d:cc:e3:01:36,2432,-72,142,false
2313624473862,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-71,142,false
2313624473561,eduroam,d8:c7:c8:df:02:90,5180,-72,142,false
2313625329789,LOD2,8a:4e:c1:3a:a1:10,2462,-52,142,false
2313624981531,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-83,142,false
2313625340875,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-72,142,false
2313624983518,LOD2,8a:4f:c1:3a:a1:10,5785,-80,142,false
2313624473237,Lee2435_5G-2,70:5d:cc:dc:82:07,5180,-79,142,false
2313624888271,DIRECT-4C-HP ,16:cb:19:13:57:4c,2437,-86,142,false
2313624507184,sungju,8a:36:6c:cd:18:74,2417,-52,142,false
2313624812815,Lee2435_5G-1,70:5d:cc:dc:82:09,5745,-75,142,false
2313625142992,SWTV2438,d4:5d:64:a0:6c:c0,2452,-62,142,false
2313625334029,Lee2435,70:5d:cc:dc:82:05,2462,-63,142,false
2313625711382,SWTV2438-5G,d4:5d:64:a0:6c:c4,5500,-79,142,true
2313624912899,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-65,142,false
2313625299090,one8sky,88:1f:a1:3a:c1:4e,2462,-52,142,false
2313624983039,LOD2,88:1f:a1:3a:c1:4f,5785,-80,142,false
2313625060658,lemontree,60:38:e0:c4:e8:9a,5805,-66,142,false
2313625061290,kaist_nlp,60:38:e0:c4:e8:9b,5805,-67,142,false
2313625313565,kaist_nlp,60:38:e0:c4:e8:9c,2462,-55,142,false
2313624491965,eduroam,24:de:c6:ec:65:01,2412,-87,142,false
2313624491731,Welcome_KAIST,24:de:c6:ec:65:00,2412,-85,142,false
2313624875904,DIRECT-25-HP ,16:cb:19:13:89:25,2437,-79,142,false
2313625337146,lemontree,60:38:e0:c4:e8:99,2462,-54,142,false
2313624453274,[cuberef]_E30AJT5503076V,40:ca:63:77:80:5b,2412,-78,142,false
2313625056560,iptime2434,90:9f:33:d7:ac:f8,2447,-72,142,false
2313624894538,HP-Print-ac-LaserJet 500,2c:6f:c9:1e:1f:ac,2437,-48,142,false
2313624832336,Welcome_KAIST,24:de:c6:ec:59:80,2437,-84,142,false
2313624834092,eduroam,24:de:c6:ec:59:81,2437,-83,142,false
2313624779601,AL3436_5G,58:86:94:59:1c:82,5745,-83,142,false
2313624959961,Welcome_KAIST,24:de:c6:e3:40:90,5785,-76,142,false
2313624590879,AL3436,58:86:94:59:1c:80,2422,-71,142,false
2313624965726,mlvrlab,90:9f:33:a9:09:42,2442,-81,142,false
2313624474422,DMLab2,58:86:94:0e:d5:82,2412,-79,142,false
2313624960193,eduroam,24:de:c6:e3:40:91,5785,-77,142,false
2313624629760,eduroam,d8:c7:c8:df:21:70,5220,-57,142,false
2313624630032,Welcome_KAIST,d8:c7:c8:df:21:71,5220,-57,142,false
2313624814036,mlvrlab5G,90:9f:33:a8:09:42,5745,-76,142,false
2313624882470,ISNL1,2c:56:dc:84:e6:a8,2437,-82,142,false
2313624441678,eduroam,24:de:c6:e3:40:81,2412,-68,142,false
2313624476713,Welcome_KAIST,24:de:c6:e3:40:80,2412,-70,142,false
2313624898365,sungju5G,88:36:6c:ad:18:74,5765,-53,143,false
2313624583288,DIRECT-72-HP M479dw Color LJ,3a:ca:84:36:96:72,2422,-84,143,false
2313624765555,SGVR,70:5d:cc:e3:01:36,2432,-72,143,false
2313624473862,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-71,143,false
2313624473561,eduroam,d8:c7:c8:df:02:90,5180,-72,143,false
2313625329789,LOD2,8a:4e:c1:3a:a1:10,2462,-52,143,false
2313624981531,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-83,143,false
2313625340875,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-72,143,false
2313624983518,LOD2,8a:4f:c1:3a:a1:10,5785,-80,143,false
2313624473237,Lee2435_5G-2,70:5d:cc:dc:82:07,5180,-79,143,false
2313624888271,DIRECT-4C-HP ,16:cb:19:13:57:4c,2437,-86,143,false
2313624507184,sungju,8a:36:6c:cd:18:74,2417,-52,143,false
2313624812815,Lee2435_5G-1,70:5d:cc:dc:82:09,5745,-75,143,false
2313625142992,SWTV2438,d4:5d:64:a0:6c:c0,2452,-62,143,false
2313625334029,Lee2435,70:5d:cc:dc:82:05,2462,-63,143,false
2313625711382,SWTV2438-5G,d4:5d:64:a0:6c:c4,5500,-79,143,true
2313624912899,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-65,143,false
2313625299090,one8sky,88:1f:a1:3a:c1:4e,2462,-52,143,false
2313624983039,LOD2,88:1f:a1:3a:c1:4f,5785,-80,143,false
2313625060658,lemontree,60:38:e0:c4:e8:9a,5805,-66,143,false
2313625061290,kaist_nlp,60:38:e0:c4:e8:9b,5805,-67,143,false
2313625313565,kaist_nlp,60:38:e0:c4:e8:9c,2462,-55,143,false
2313624491965,eduroam,24:de:c6:ec:65:01,2412,-87,143,false
2313624491731,Welcome_KAIST,24:de:c6:ec:65:00,2412,-85,143,false
2313624875904,DIRECT-25-HP ,16:cb:19:13:89:25,2437,-79,143,false
2313625337146,lemontree,60:38:e0:c4:e8:99,2462,-54,143,false
2313624453274,[cuberef]_E30AJT5503076V,40:ca:63:77:80:5b,2412,-78,143,false
2313625056560,iptime2434,90:9f:33:d7:ac:f8,2447,-72,143,false
2313624894538,HP-Print-ac-LaserJet 500,2c:6f:c9:1e:1f:ac,2437,-48,143,false
2313624832336,Welcome_KAIST,24:de:c6:ec:59:80,2437,-84,143,false
2313624834092,eduroam,24:de:c6:ec:59:81,2437,-83,143,false
2313624779601,AL3436_5G,58:86:94:59:1c:82,5745,-83,143,false
2313624959961,Welcome_KAIST,24:de:c6:e3:40:90,5785,-76,143,false
2313624590879,AL3436,58:86:94:59:1c:80,2422,-71,143,false
2313624965726,mlvrlab,90:9f:33:a9:09:42,2442,-81,143,false
2313624474422,DMLab2,58:86:94:0e:d5:82,2412,-79,143,false
2313624960193,eduroam,24:de:c6:e3:40:91,5785,-77,143,false
2313624629760,eduroam,d8:c7:c8:df:21:70,5220,-57,143,false
2313624630032,Welcome_KAIST,d8:c7:c8:df:21:71,5220,-57,143,false
2313624814036,mlvrlab5G,90:9f:33:a8:09:42,5745,-76,143,false
2313624882470,ISNL1,2c:56:dc:84:e6:a8,2437,-82,143,false
2313624441678,eduroam,24:de:c6:e3:40:81,2412,-68,143,false
2313624476713,Welcome_KAIST,24:de:c6:e3:40:80,2412,-70,143,false
2313624898365,sungju5G,88:36:6c:ad:18:74,5765,-53,144,false
2313624583288,DIRECT-72-HP M479dw Color LJ,3a:ca:84:36:96:72,2422,-84,144,false
2313624765555,SGVR,70:5d:cc:e3:01:36,2432,-72,144,false
2313624473862,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-71,144,false
2313624473561,eduroam,d8:c7:c8:df:02:90,5180,-72,144,false
2313625329789,LOD2,8a:4e:c1:3a:a1:10,2462,-52,144,false
2313624981531,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-83,144,false
2313625340875,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-72,144,false
2313624983518,LOD2,8a:4f:c1:3a:a1:10,5785,-80,144,false
2313624473237,Lee2435_5G-2,70:5d:cc:dc:82:07,5180,-79,144,false
2313624888271,DIRECT-4C-HP ,16:cb:19:13:57:4c,2437,-86,144,false
2313624507184,sungju,8a:36:6c:cd:18:74,2417,-52,144,false
2313624812815,Lee2435_5G-1,70:5d:cc:dc:82:09,5745,-75,144,false
2313625142992,SWTV2438,d4:5d:64:a0:6c:c0,2452,-62,144,false
2313625334029,Lee2435,70:5d:cc:dc:82:05,2462,-63,144,false
2313625711382,SWTV2438-5G,d4:5d:64:a0:6c:c4,5500,-79,144,true
2313624912899,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-65,144,false
2313625299090,one8sky,88:1f:a1:3a:c1:4e,2462,-52,144,false
2313624983039,LOD2,88:1f:a1:3a:c1:4f,5785,-80,144,false
2313625060658,lemontree,60:38:e0:c4:e8:9a,5805,-66,144,false
2313625061290,kaist_nlp,60:38:e0:c4:e8:9b,5805,-67,144,false
2313625313565,kaist_nlp,60:38:e0:c4:e8:9c,2462,-55,144,false
2313624491965,eduroam,24:de:c6:ec:65:01,2412,-87,144,false
2313624491731,Welcome_KAIST,24:de:c6:ec:65:00,2412,-85,144,false
2313624875904,DIRECT-25-HP ,16:cb:19:13:89:25,2437,-79,144,false
2313625337146,lemontree,60:38:e0:c4:e8:99,2462,-54,144,false
2313624453274,[cuberef]_E30AJT5503076V,40:ca:63:77:80:5b,2412,-78,144,false
2313625056560,iptime2434,90:9f:33:d7:ac:f8,2447,-72,144,false
2313624894538,HP-Print-ac-LaserJet 500,2c:6f:c9:1e:1f:ac,2437,-48,144,false
2313624832336,Welcome_KAIST,24:de:c6:ec:59:80,2437,-84,144,false
2313624834092,eduroam,24:de:c6:ec:59:81,2437,-83,144,false
2313624779601,AL3436_5G,58:86:94:59:1c:82,5745,-83,144,false
2313624959961,Welcome_KAIST,24:de:c6:e3:40:90,5785,-76,144,false
2313624590879,AL3436,58:86:94:59:1c:80,2422,-71,144,false
2313624965726,mlvrlab,90:9f:33:a9:09:42,2442,-81,144,false
2313624474422,DMLab2,58:86:94:0e:d5:82,2412,-79,144,false
2313624960193,eduroam,24:de:c6:e3:40:91,5785,-77,144,false
2313624629760,eduroam,d8:c7:c8:df:21:70,5220,-57,144,false
2313624630032,Welcome_KAIST,d8:c7:c8:df:21:71,5220,-57,144,false
2313624814036,mlvrlab5G,90:9f:33:a8:09:42,5745,-76,144,false
2313624882470,ISNL1,2c:56:dc:84:e6:a8,2437,-82,144,false
2313624441678,eduroam,24:de:c6:e3:40:81,2412,-68,144,false
2313624476713,Welcome_KAIST,24:de:c6:e3:40:80,2412,-70,144,false
2313624898365,sungju5G,88:36:6c:ad:18:74,5765,-53,145,false
2313624583288,DIRECT-72-HP M479dw Color LJ,3a:ca:84:36:96:72,2422,-84,145,false
2313624765555,SGVR,70:5d:cc:e3:01:36,2432,-72,145,false
2313624473862,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-71,145,false
2313624473561,eduroam,d8:c7:c8:df:02:90,5180,-72,145,false
2313625329789,LOD2,8a:4e:c1:3a:a1:10,2462,-52,145,false
2313624981531,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-83,145,false
2313625340875,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-72,145,false
2313624983518,LOD2,8a:4f:c1:3a:a1:10,5785,-80,145,false
2313624473237,Lee2435_5G-2,70:5d:cc:dc:82:07,5180,-79,145,false
2313624888271,DIRECT-4C-HP ,16:cb:19:13:57:4c,2437,-86,145,false
2313624507184,sungju,8a:36:6c:cd:18:74,2417,-52,145,false
2313624812815,Lee2435_5G-1,70:5d:cc:dc:82:09,5745,-75,145,false
2313625142992,SWTV2438,d4:5d:64:a0:6c:c0,2452,-62,145,false
2313625334029,Lee2435,70:5d:cc:dc:82:05,2462,-63,145,false
2313625711382,SWTV2438-5G,d4:5d:64:a0:6c:c4,5500,-79,145,true
2313624912899,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-65,145,false
2313625299090,one8sky,88:1f:a1:3a:c1:4e,2462,-52,145,false
2313624983039,LOD2,88:1f:a1:3a:c1:4f,5785,-80,145,false
2313625060658,lemontree,60:38:e0:c4:e8:9a,5805,-66,145,false
2313625061290,kaist_nlp,60:38:e0:c4:e8:9b,5805,-67,145,false
2313625313565,kaist_nlp,60:38:e0:c4:e8:9c,2462,-55,145,false
2313624491965,eduroam,24:de:c6:ec:65:01,2412,-87,145,false
2313624491731,Welcome_KAIST,24:de:c6:ec:65:00,2412,-85,145,false
2313624875904,DIRECT-25-HP ,16:cb:19:13:89:25,2437,-79,145,false
2313625337146,lemontree,60:38:e0:c4:e8:99,2462,-54,145,false
2313624453274,[cuberef]_E30AJT5503076V,40:ca:63:77:80:5b,2412,-78,145,false
2313625056560,iptime2434,90:9f:33:d7:ac:f8,2447,-72,145,false
2313624894538,HP-Print-ac-LaserJet 500,2c:6f:c9:1e:1f:ac,2437,-48,145,false
2313624832336,Welcome_KAIST,24:de:c6:ec:59:80,2437,-84,145,false
2313624834092,eduroam,24:de:c6:ec:59:81,2437,-83,145,false
2313624779601,AL3436_5G,58:86:94:59:1c:82,5745,-83,145,false
2313624959961,Welcome_KAIST,24:de:c6:e3:40:90,5785,-76,145,false
2313624590879,AL3436,58:86:94:59:1c:80,2422,-71,145,false
2313624965726,mlvrlab,90:9f:33:a9:09:42,2442,-81,145,false
2313624474422,DMLab2,58:86:94:0e:d5:82,2412,-79,145,false
2313624960193,eduroam,24:de:c6:e3:40:91,5785,-77,145,false
2313624629760,eduroam,d8:c7:c8:df:21:70,5220,-57,145,false
2313624630032,Welcome_KAIST,d8:c7:c8:df:21:71,5220,-57,145,false
2313624814036,mlvrlab5G,90:9f:33:a8:09:42,5745,-76,145,false
2313624882470,ISNL1,2c:56:dc:84:e6:a8,2437,-82,145,false
2313624441678,eduroam,24:de:c6:e3:40:81,2412,-68,145,false
2313624476713,Welcome_KAIST,24:de:c6:e3:40:80,2412,-70,145,false
2313624898365,sungju5G,88:36:6c:ad:18:74,5765,-53,146,false
2313624583288,DIRECT-72-HP M479dw Color LJ,3a:ca:84:36:96:72,2422,-84,146,false
2313624765555,SGVR,70:5d:cc:e3:01:36,2432,-72,146,false
2313624473862,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-71,146,false
2313624473561,eduroam,d8:c7:c8:df:02:90,5180,-72,146,false
2313625329789,LOD2,8a:4e:c1:3a:a1:10,2462,-52,146,false
2313624981531,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-83,146,false
2313625340875,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-72,146,false
2313624983518,LOD2,8a:4f:c1:3a:a1:10,5785,-80,146,false
2313624473237,Lee2435_5G-2,70:5d:cc:dc:82:07,5180,-79,146,false
2313624888271,DIRECT-4C-HP ,16:cb:19:13:57:4c,2437,-86,146,false
2313624507184,sungju,8a:36:6c:cd:18:74,2417,-52,146,false
2313624812815,Lee2435_5G-1,70:5d:cc:dc:82:09,5745,-75,146,false
2313625142992,SWTV2438,d4:5d:64:a0:6c:c0,2452,-62,146,false
2313625334029,Lee2435,70:5d:cc:dc:82:05,2462,-63,146,false
2313625711382,SWTV2438-5G,d4:5d:64:a0:6c:c4,5500,-79,146,true
2313624912899,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-65,146,false
2313625299090,one8sky,88:1f:a1:3a:c1:4e,2462,-52,146,false
2313624983039,LOD2,88:1f:a1:3a:c1:4f,5785,-80,146,false
2313625060658,lemontree,60:38:e0:c4:e8:9a,5805,-66,146,false
2313625061290,kaist_nlp,60:38:e0:c4:e8:9b,5805,-67,146,false
2313625313565,kaist_nlp,60:38:e0:c4:e8:9c,2462,-55,146,false
2313624491965,eduroam,24:de:c6:ec:65:01,2412,-87,146,false
2313624491731,Welcome_KAIST,24:de:c6:ec:65:00,2412,-85,146,false
2313624875904,DIRECT-25-HP ,16:cb:19:13:89:25,2437,-79,146,false
2313625337146,lemontree,60:38:e0:c4:e8:99,2462,-54,146,false
2313624453274,[cuberef]_E30AJT5503076V,40:ca:63:77:80:5b,2412,-78,146,false
2313625056560,iptime2434,90:9f:33:d7:ac:f8,2447,-72,146,false
2313624894538,HP-Print-ac-LaserJet 500,2c:6f:c9:1e:1f:ac,2437,-48,146,false
2313624832336,Welcome_KAIST,24:de:c6:ec:59:80,2437,-84,146,false
2313624834092,eduroam,24:de:c6:ec:59:81,2437,-83,146,false
2313624779601,AL3436_5G,58:86:94:59:1c:82,5745,-83,146,false
2313624959961,Welcome_KAIST,24:de:c6:e3:40:90,5785,-76,146,false
2313624590879,AL3436,58:86:94:59:1c:80,2422,-71,146,false
2313624965726,mlvrlab,90:9f:33:a9:09:42,2442,-81,146,false
2313624474422,DMLab2,58:86:94:0e:d5:82,2412,-79,146,false
2313624960193,eduroam,24:de:c6:e3:40:91,5785,-77,146,false
2313624629760,eduroam,d8:c7:c8:df:21:70,5220,-57,146,false
2313624630032,Welcome_KAIST,d8:c7:c8:df:21:71,5220,-57,146,false
2313624814036,mlvrlab5G,90:9f:33:a8:09:42,5745,-76,146,false
2313624882470,ISNL1,2c:56:dc:84:e6:a8,2437,-82,146,false
2313624441678,eduroam,24:de:c6:e3:40:81,2412,-68,146,false
2313624476713,Welcome_KAIST,24:de:c6:e3:40:80,2412,-70,146,false
2313624898365,sungju5G,88:36:6c:ad:18:74,5765,-53,147,false
2313624583288,DIRECT-72-HP M479dw Color LJ,3a:ca:84:36:96:72,2422,-84,147,false
2313624765555,SGVR,70:5d:cc:e3:01:36,2432,-72,147,false
2313624473862,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-71,147,false
2313624473561,eduroam,d8:c7:c8:df:02:90,5180,-72,147,false
2313625329789,LOD2,8a:4e:c1:3a:a1:10,2462,-52,147,false
2313624981531,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-83,147,false
2313625340875,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-72,147,false
2313624983518,LOD2,8a:4f:c1:3a:a1:10,5785,-80,147,false
2313624473237,Lee2435_5G-2,70:5d:cc:dc:82:07,5180,-79,147,false
2313624888271,DIRECT-4C-HP ,16:cb:19:13:57:4c,2437,-86,147,false
2313624507184,sungju,8a:36:6c:cd:18:74,2417,-52,147,false
2313624812815,Lee2435_5G-1,70:5d:cc:dc:82:09,5745,-75,147,false
2313625142992,SWTV2438,d4:5d:64:a0:6c:c0,2452,-62,147,false
2313625334029,Lee2435,70:5d:cc:dc:82:05,2462,-63,147,false
2313625711382,SWTV2438-5G,d4:5d:64:a0:6c:c4,5500,-79,147,true
2313624912899,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-65,147,false
2313625299090,one8sky,88:1f:a1:3a:c1:4e,2462,-52,147,false
2313624983039,LOD2,88:1f:a1:3a:c1:4f,5785,-80,147,false
2313625060658,lemontree,60:38:e0:c4:e8:9a,5805,-66,147,false
2313625061290,kaist_nlp,60:38:e0:c4:e8:9b,5805,-67,147,false
2313625313565,kaist_nlp,60:38:e0:c4:e8:9c,2462,-55,147,false
2313624491965,eduroam,24:de:c6:ec:65:01,2412,-87,147,false
2313624491731,Welcome_KAIST,24:de:c6:ec:65:00,2412,-85,147,false
2313624875904,DIRECT-25-HP ,16:cb:19:13:89:25,2437,-79,147,false
2313625337146,lemontree,60:38:e0:c4:e8:99,2462,-54,147,false
2313624453274,[cuberef]_E30AJT5503076V,40:ca:63:77:80:5b,2412,-78,147,false
2313625056560,iptime2434,90:9f:33:d7:ac:f8,2447,-72,147,false
2313624894538,HP-Print-ac-LaserJet 500,2c:6f:c9:1e:1f:ac,2437,-48,147,false
2313624832336,Welcome_KAIST,24:de:c6:ec:59:80,2437,-84,147,false
2313624834092,eduroam,24:de:c6:ec:59:81,2437,-83,147,false
2313624779601,AL3436_5G,58:86:94:59:1c:82,5745,-83,147,false
2313624959961,Welcome_KAIST,24:de:c6:e3:40:90,5785,-76,147,false
2313624590879,AL3436,58:86:94:59:1c:80,2422,-71,147,false
2313624965726,mlvrlab,90:9f:33:a9:09:42,2442,-81,147,false
2313624474422,DMLab2,58:86:94:0e:d5:82,2412,-79,147,false
2313624960193,eduroam,24:de:c6:e3:40:91,5785,-77,147,false
2313624629760,eduroam,d8:c7:c8:df:21:70,5220,-57,147,false
2313624630032,Welcome_KAIST,d8:c7:c8:df:21:71,5220,-57,147,false
2313624814036,mlvrlab5G,90:9f:33:a8:09:42,5745,-76,147,false
2313624882470,ISNL1,2c:56:dc:84:e6:a8,2437,-82,147,false
2313624441678,eduroam,24:de:c6:e3:40:81,2412,-68,147,false
2313624476713,Welcome_KAIST,24:de:c6:e3:40:80,2412,-70,147,false
2313624898365,sungju5G,88:36:6c:ad:18:74,5765,-53,148,false
2313624583288,DIRECT-72-HP M479dw Color LJ,3a:ca:84:36:96:72,2422,-84,148,false
2313624765555,SGVR,70:5d:cc:e3:01:36,2432,-72,148,false
2313624473862,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-71,148,false
2313624473561,eduroam,d8:c7:c8:df:02:90,5180,-72,148,false
2313625329789,LOD2,8a:4e:c1:3a:a1:10,2462,-52,148,false
2313624981531,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-83,148,false
2313625340875,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-72,148,false
2313624983518,LOD2,8a:4f:c1:3a:a1:10,5785,-80,148,false
2313624473237,Lee2435_5G-2,70:5d:cc:dc:82:07,5180,-79,148,false
2313624888271,DIRECT-4C-HP ,16:cb:19:13:57:4c,2437,-86,148,false
2313624507184,sungju,8a:36:6c:cd:18:74,2417,-52,148,false
2313624812815,Lee2435_5G-1,70:5d:cc:dc:82:09,5745,-75,148,false
2313625142992,SWTV2438,d4:5d:64:a0:6c:c0,2452,-62,148,false
2313625334029,Lee2435,70:5d:cc:dc:82:05,2462,-63,148,false
2313625711382,SWTV2438-5G,d4:5d:64:a0:6c:c4,5500,-79,148,true
2313624912899,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-65,148,false
2313625299090,one8sky,88:1f:a1:3a:c1:4e,2462,-52,148,false
2313624983039,LOD2,88:1f:a1:3a:c1:4f,5785,-80,148,false
2313625060658,lemontree,60:38:e0:c4:e8:9a,5805,-66,148,false
2313625061290,kaist_nlp,60:38:e0:c4:e8:9b,5805,-67,148,false
2313625313565,kaist_nlp,60:38:e0:c4:e8:9c,2462,-55,148,false
2313624491965,eduroam,24:de:c6:ec:65:01,2412,-87,148,false
